0.323942 	 2.75896e-05 	 -0.0236222 	 0.00374043
0.373792 	 3.15931e-05 	 -0.022853 	 0.00436426
0.423786 	 3.67724e-05 	 -0.025214 	 0.00516086
0.473724 	 4.26275e-05 	 -0.0296487 	 0.00607906
0.523687 	 5.01921e-05 	 -0.0243533 	 0.0072041
0.597169 	 9.54408e-05 	 0.00299925 	 0.00658571
0.678352 	 8.321e-05 	 0.0294276 	 0.0161095
0.732918 	 0.00020287 	 0.0344526 	 0.0174317
