0.136848 	 2.8943e-05 	 0.00878698 	 0.0101674
0.168118 	 2.47878e-05 	 -0.00423108 	 0.00742567
0.20717 	 2.76291e-05 	 -0.00887209 	 0.00632156
0.253828 	 3.15751e-05 	 -0.034687 	 0.00643629
0.310917 	 4.66863e-05 	 -0.0259309 	 0.00686315
0.401066 	 0.000130076 	 -0.0345455 	 0.00891531
