0.334204 	 0.000142248 	 -0.0180914 	 0.00746832
0.481407 	 0.000100932 	 -0.0150446 	 0.00595961
0.601269 	 7.25798e-05 	 -0.0252445 	 0.00686841
0.723405 	 8.1792e-05 	 -0.0212001 	 0.00605923
0.88563 	 0.000128602 	 -0.0102095 	 0.0085019
1.09793 	 0.000282248 	 -0.0141834 	 0.0203194
