0.0257549 	 2.98793e-05 	 -0.00779186 	 0.00667748
0.0675026 	 2.9179e-05 	 -0.00858736 	 0.00613734
0.118475 	 3.60909e-05 	 -0.0117441 	 0.00602157
0.173479 	 3.91084e-05 	 -0.0296506 	 0.00841415
0.223357 	 4.73177e-05 	 -0.0263645 	 0.0109311
0.347874 	 0.000217116 	 -0.0572039 	 0.00923122
